0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,422.4475668363144,TRUST
0xd5288ed50a195017e5b30595f65091a7767817a4,267.92225705573446,TRUST
0xa32aecda752cf4ef89956e83d60c04835d4fa867,137.34381003812985,TRUST
0xb950e0e108546743af96eb493d4ff2abc63816db,87.20529562897869,TRUST
0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,81.86747399370503,TRUST
0xed23b82a6b1b0d2e75b87c01b0fdc7fcfb49f456,77.06414602956407,TRUST
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,69.7549904266287,TRUST
0xa15150d172ba951b4e5a20b2ca3cc0cb0d77d125,59.90793650793651,TRUST
0xb760fe1bbc4a2752abcbb28291a57cb0ca99ff44,56.58598851195445,TRUST
0x5a227e2919a49f9d4698e9fd2b318efcd0f16bda,54.00286367316659,TRUST
0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,31.43666028441914,TRUST
0x778549eb292ac98a96a05e122967f22efa003707,27.25558446659139,TRUST
0xb2821c0df0c414ff51d3e8033cba26df6aac587b,23.043071988479227,TRUST
0xec952ed8e7c2aa466cac36fd611d2e87df1243d7,20.43382918487244,TRUST
0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,19.93084262032173,TRUST
0xb22981ba3fe1de2325935c91a3b717168fb86714,7.324741846269659,TRUST
0xb0ccf43ada6cbaa26dcf4907117b496d49f74242,6.287332056883828,TRUST
0xe3181f4596509af72d684d89947df309f41f65ff,5.249922267497995,TRUST
0x45e036da221032d814a8bf0ef46943f83e95b409,5.249922267497995,TRUST
0x536c7e8f18d09d04697e0d2624b44bba575388c2,3.143666028441914,TRUST
0x9ef53569800e203c20200256cf134abc675bc8e1,3.143666028441914,TRUST
0x343ef442add9bd565d51b606f444f9221ad0aeb6,3.143666028441914,TRUST
0x8041748a2a16e9b7a3980107f4376774421642c8,3.143666028441914,TRUST
